nr	slot	ET	age_number	study	age	cond	sex	video	yoke	left_right	id	agem	aged	trial	min	sec	hide	choice	corr	valid	imitation	imi_what	imitator	daycare	oldersibs	sibs	sib_age1	sib_age2	sib_age3	friends	q1a	q1b	q2	q3	q4	q5	q6	q6_rev	q7	peer_mean
1	1		26	ETPIP	M24	peer	1	boy1	m1	lef	8864388	26	808	1	5	3	2	2	1	in	0	0	0	1	1	1	5	na	na	1	40	84	5	5	5	5	2	4	4	4,666666667
1	1		26	ETPIP	M24	peer	1	boy1	m1	lef	8864388	26	808	2	5	50	1	2	0	in	0	0	0	1	1	1	5	na	na	1	40	84	5	5	5	5	2	4	4	4,666666667
1	1		26	ETPIP	M24	peer	1	boy1	m1	lef	8864388	26	808	3	6	35	3	2	0	in	0	0	0	1	1	1	5	na	na	1	40	84	5	5	5	5	2	4	4	4,666666667
1	1		26	ETPIP	M24	peer	1	boy1	m1	lef	8864388	26	808	4	7	25	1	2	0	in	0	0	0	1	1	1	5	na	na	1	40	84	5	5	5	5	2	4	4	4,666666667
1	1		26	ETPIP	M24	peer	1	boy1	m1	lef	8864388	26	808	5	8	4	3	1	0	in	0	0	0	1	1	1	5	na	na	1	40	84	5	5	5	5	2	4	4	4,666666667
1	1		26	ETPIP	M24	peer	1	boy1	m1	lef	8864388	26	808	6	8	50	2	1	0	in	0	0	0	1	1	1	5	na	na	1	40	84	5	5	5	5	2	4	4	4,666666667
1	1		26	ETPIP	M24	peer	1	boy1	m1	lef	8864388	26	808	7	9	35	1	2	0	in	0	0	0	1	1	1	5	na	na	1	40	84	5	5	5	5	2	4	4	4,666666667
1	1		26	ETPIP	M24	peer	1	boy1	m1	lef	8864388	26	808	8	10	30	2	1	0	in	0	0	0	1	1	1	5	na	na	1	40	84	5	5	5	5	2	4	4	4,666666667
1	1		26	ETPIP	M24	peer	1	boy1	m1	lef	8864388	26	808	9	11	30	3	1	0	in	0	0	0	1	1	1	5	na	na	1	40	84	5	5	5	5	2	4	4	4,666666667
13	2	ET	25	ETPIP	M24	peer	1	boy1	m1	rig	8981280	25	789	1	4	20	1	1	1	in	0	0	0	1	1	1	5	0	0	1	30	50	4	5	3	4	3	3	3	3,666666667
13	2	ET	25	ETPIP	M24	peer	1	boy1	m1	rig	8981280	25	789	2	5	0	3	1	0	in	0	0	0	1	1	1	5	0	0	1	30	50	4	5	3	4	3	3	3	3,666666667
13	2	ET	25	ETPIP	M24	peer	1	boy1	m1	rig	8981280	25	789	3	5	40	2	2	1	in	0	0	0	1	1	1	5	0	0	1	30	50	4	5	3	4	3	3	3	3,666666667
13	2	ET	25	ETPIP	M24	peer	1	boy1	m1	rig	8981280	25	789	4	6	17	3	2	0	in	0	0	0	1	1	1	5	0	0	1	30	50	4	5	3	4	3	3	3	3,666666667
13	2	ET	25	ETPIP	M24	peer	1	boy1	m1	rig	8981280	25	789	5	6	55	1	2	0	in	0	0	0	1	1	1	5	0	0	1	30	50	4	5	3	4	3	3	3	3,666666667
13	2	ET	25	ETPIP	M24	peer	1	boy1	m1	rig	8981280	25	789	6	7	40	2	2	1	in	0	0	0	1	1	1	5	0	0	1	30	50	4	5	3	4	3	3	3	3,666666667
13	2	ET	25	ETPIP	M24	peer	1	boy1	m1	rig	8981280	25	789	7	8	14	1	2	0	in	0	0	0	1	1	1	5	0	0	1	30	50	4	5	3	4	3	3	3	3,666666667
13	2	ET	25	ETPIP	M24	peer	1	boy1	m1	rig	8981280	25	789	8	8	55	2	2	1	in	0	0	0	1	1	1	5	0	0	1	30	50	4	5	3	4	3	3	3	3,666666667
13	2	ET	25	ETPIP	M24	peer	1	boy1	m1	rig	8981280	25	789	9	9	30	3	2	0	in	0	0	0	1	1	1	5	0	0	1	30	50	4	5	3	4	3	3	3	3,666666667
5	3		26	ETPIP	M24	peer	1	boy2	m2	lef	8869392	26	796	1	4	10	1	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	3	3	4	4	4	2	2	3
5	3		26	ETPIP	M24	peer	1	boy2	m2	lef	8869392	26	796	2	5	0	3	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	3	3	4	4	4	2	2	3
5	3		26	ETPIP	M24	peer	1	boy2	m2	lef	8869392	26	796	3	5	45	2	2	1	in	0	0	0	1	0	0	na	na	na	1	30	0	3	3	4	4	4	2	2	3
5	3		26	ETPIP	M24	peer	1	boy2	m2	lef	8869392	26	796	4	6	25	3	3	1	in	0	0	0	1	0	0	na	na	na	1	30	0	3	3	4	4	4	2	2	3
5	3		26	ETPIP	M24	peer	1	boy2	m2	lef	8869392	26	796	5	7	10	1	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	3	3	4	4	4	2	2	3
5	3		26	ETPIP	M24	peer	1	boy2	m2	lef	8869392	26	796	6	7	55	2	2	1	in	0	0	0	1	0	0	na	na	na	1	30	0	3	3	4	4	4	2	2	3
5	3		26	ETPIP	M24	peer	1	boy2	m2	lef	8869392	26	796	7	8	35	1	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	3	3	4	4	4	2	2	3
5	3		26	ETPIP	M24	peer	1	boy2	m2	lef	8869392	26	796	8	9	25	3	2	0	in	0	0	0	1	0	0	na	na	na	1	30	0	3	3	4	4	4	2	2	3
5	3		26	ETPIP	M24	peer	1	boy2	m2	lef	8869392	26	796	9	10	0	2	2	1	in	0	0	0	1	0	0	na	na	na	1	30	0	3	3	4	4	4	2	2	3
17	4	ET	25	ETPIP	M24	peer	1	boy2	m2	rig	8822520	25	785	1	3	25	1	1	1	in	0	0	1	1	1	1	4	na	na	1	40	50	4	5	5	5	2	4	5	4,666666667
17	4	ET	25	ETPIP	M24	peer	1	boy2	m2	rig	8822520	25	785	2	4	10	3	3	1	in	0	0	1	1	1	1	4	na	na	1	40	50	4	5	5	5	2	4	5	4,666666667
17	4	ET	25	ETPIP	M24	peer	1	boy2	m2	rig	8822520	25	785	3	4	50	2	2	1	in	0	0	1	1	1	1	4	na	na	1	40	50	4	5	5	5	2	4	5	4,666666667
17	4	ET	25	ETPIP	M24	peer	1	boy2	m2	rig	8822520	25	785	4	5	10	1	1	1	in	1	att	1	1	1	1	4	na	na	1	40	50	4	5	5	5	2	4	5	4,666666667
17	4	ET	25	ETPIP	M24	peer	1	boy2	m2	rig	8822520	25	785	5	6	10	2	2	1	in	0	0	1	1	1	1	4	na	na	1	40	50	4	5	5	5	2	4	5	4,666666667
17	4	ET	25	ETPIP	M24	peer	1	boy2	m2	rig	8822520	25	785	6	7	0	3	3	1	in	0	0	1	1	1	1	4	na	na	1	40	50	4	5	5	5	2	4	5	4,666666667
17	4	ET	25	ETPIP	M24	peer	1	boy2	m2	rig	8822520	25	785	7	7	30	1	1	1	in	0	0	1	1	1	1	4	na	na	1	40	50	4	5	5	5	2	4	5	4,666666667
17	4	ET	25	ETPIP	M24	peer	1	boy2	m2	rig	8822520	25	785	8	8	10	2	2	1	in	1	att	1	1	1	1	4	na	na	1	40	50	4	5	5	5	2	4	5	4,666666667
17	4	ET	25	ETPIP	M24	peer	1	boy2	m2	rig	8822520	25	785	9	8	48	3	3	1	in	0	0	1	1	1	1	4	na	na	1	40	50	4	5	5	5	2	4	5	4,666666667
0	5	ET	26	ETPIP	M24	peer	1	boy3	m3	lef	8833752	26	801	1	5	15	3	2	0	in	0	0	0	0	1	1	4	na	na	1	8	8	4	5	5	5	3	3	3	4,166666667
0	5	ET	26	ETPIP	M24	peer	1	boy3	m3	lef	8833752	26	801	2	6	6	1	2	0	in	0	0	0	0	1	1	4	na	na	1	8	8	4	5	5	5	3	3	3	4,166666667
0	5	ET	26	ETPIP	M24	peer	1	boy3	m3	lef	8833752	26	801	3	6	45	2	2	1	in	0	0	0	0	1	1	4	na	na	1	8	8	4	5	5	5	3	3	3	4,166666667
0	5	ET	26	ETPIP	M24	peer	1	boy3	m3	lef	8833752	26	801	4	7	46	1	2	0	in	0	0	0	0	1	1	4	na	na	1	8	8	4	5	5	5	3	3	3	4,166666667
0	5	ET	26	ETPIP	M24	peer	1	boy3	m3	lef	8833752	26	801	5	8	12	2	2	1	in	0	0	0	0	1	1	4	na	na	1	8	8	4	5	5	5	3	3	3	4,166666667
0	5	ET	26	ETPIP	M24	peer	1	boy3	m3	lef	8833752	26	801	6	8	48	3	2	0	in	0	0	0	0	1	1	4	na	na	1	8	8	4	5	5	5	3	3	3	4,166666667
0	5	ET	26	ETPIP	M24	peer	1	boy3	m3	lef	8833752	26	801	7	9	35	1	2	0	in	0	0	0	0	1	1	4	na	na	1	8	8	4	5	5	5	3	3	3	4,166666667
0	5	ET	26	ETPIP	M24	peer	1	boy3	m3	lef	8833752	26	801	8	10	40	2	2	1	in	0	0	0	0	1	1	4	na	na	1	8	8	4	5	5	5	3	3	3	4,166666667
0	5	ET	26	ETPIP	M24	peer	1	boy3	m3	lef	8833752	26	801	9	11	45	3	2	0	in	0	0	0	0	1	1	4	na	na	1	8	8	4	5	5	5	3	3	3	4,166666667
21	6	ET	25	ETPIP	M24	peer	1	boy3	m3	rig	8861796	25	767	1	4	30	3	2	0	in	0	0	0	1	1	1	7	na	na	1	40	0	5	5	4	4	2	4	4	4,333333333
21	6	ET	25	ETPIP	M24	peer	1	boy3	m3	rig	8861796	25	767	2	5	5	2	2	1	in	0	0	0	1	1	1	7	na	na	1	40	0	5	5	4	4	2	4	4	4,333333333
21	6	ET	25	ETPIP	M24	peer	1	boy3	m3	rig	8861796	25	767	3	5	40	1	1	1	in	0	0	0	1	1	1	7	na	na	1	40	0	5	5	4	4	2	4	4	4,333333333
21	6	ET	25	ETPIP	M24	peer	1	boy3	m3	rig	8861796	25	767	4	6	30	3	3	1	in	0	0	0	1	1	1	7	na	na	1	40	0	5	5	4	4	2	4	4	4,333333333
21	6	ET	25	ETPIP	M24	peer	1	boy3	m3	rig	8861796	25	767	5	7	5	1	1	1	in	0	0	0	1	1	1	7	na	na	1	40	0	5	5	4	4	2	4	4	4,333333333
21	6	ET	25	ETPIP	M24	peer	1	boy3	m3	rig	8861796	25	767	6	7	40	2	2	1	in	0	0	0	1	1	1	7	na	na	1	40	0	5	5	4	4	2	4	4	4,333333333
21	6	ET	25	ETPIP	M24	peer	1	boy3	m3	rig	8861796	25	767	7	8	10	3	3	1	in	0	0	0	1	1	1	7	na	na	1	40	0	5	5	4	4	2	4	4	4,333333333
21	6	ET	25	ETPIP	M24	peer	1	boy3	m3	rig	8861796	25	767	8	8	55	2	2	1	in	0	0	0	1	1	1	7	na	na	1	40	0	5	5	4	4	2	4	4	4,333333333
21	6	ET	25	ETPIP	M24	peer	1	boy3	m3	rig	8861796	25	767	9	9	34	1	1	1	in	0	0	0	1	1	1	7	na	na	1	40	0	5	5	4	4	2	4	4	4,333333333
2	7		25	ETPIP	M24	adul	1	man1	m1	lef	8852076	25	777	1	5	5	2	1	0	in	0	0	0	0	0	0	na	na	na	1	7	2	4	5	5	3	3	3	3	3,833333333
2	7		25	ETPIP	M24	adul	1	man1	m1	lef	8852076	25	777	3	6	30	3	1	0	in	0	0	0	0	0	0	na	na	na	1	7	2	4	5	5	3	3	3	3	3,833333333
2	7		25	ETPIP	M24	adul	1	man1	m1	lef	8852076	25	777	4	7	20	1	1	1	in	0	0	0	0	0	0	na	na	na	1	7	2	4	5	5	3	3	3	3	3,833333333
2	7		25	ETPIP	M24	adul	1	man1	m1	lef	8852076	25	777	5	8	3	2	1	0	in	0	0	0	0	0	0	na	na	na	1	7	2	4	5	5	3	3	3	3	3,833333333
2	7		25	ETPIP	M24	adul	1	man1	m1	lef	8852076	25	777	6	8	45	3	2	0	in	0	0	0	0	0	0	na	na	na	1	7	2	4	5	5	3	3	3	3	3,833333333
2	7		25	ETPIP	M24	adul	1	man1	m1	lef	8852076	25	777	7	9	33	1	2	0	in	0	0	0	0	0	0	na	na	na	1	7	2	4	5	5	3	3	3	3	3,833333333
2	7		25	ETPIP	M24	adul	1	man1	m1	lef	8852076	25	777	8	10	25	3	1	0	in	0	0	0	0	0	0	na	na	na	1	7	2	4	5	5	3	3	3	3	3,833333333
14	8		26	ETPIP	M24	adul	1	man1	m1	rig	8841852	26	800	1	6	45	2	2	1	in	0	0	1	1	1	1	11	na	na	1	37	7	3	5	4	4	3	3	2	3,5
14	8		26	ETPIP	M24	adul	1	man1	m1	rig	8841852	26	800	2	7	30	3	1	0	in	0	0	1	1	1	1	11	na	na	1	37	7	3	5	4	4	3	3	2	3,5
14	8		26	ETPIP	M24	adul	1	man1	m1	rig	8841852	26	800	3	8	0	1	1	1	in	0	0	1	1	1	1	11	na	na	1	37	7	3	5	4	4	3	3	2	3,5
14	8		26	ETPIP	M24	adul	1	man1	m1	rig	8841852	26	800	4	8	40	2	1	0	in	1	point	1	1	1	1	11	na	na	1	37	7	3	5	4	4	3	3	2	3,5
14	8		26	ETPIP	M24	adul	1	man1	m1	rig	8841852	26	800	5	9	20	3	2	0	in	0	0	1	1	1	1	11	na	na	1	37	7	3	5	4	4	3	3	2	3,5
14	8		26	ETPIP	M24	adul	1	man1	m1	rig	8841852	26	800	6	10	0	1	3	0	in	0	0	1	1	1	1	11	na	na	1	37	7	3	5	4	4	3	3	2	3,5
14	8		26	ETPIP	M24	adul	1	man1	m1	rig	8841852	26	800	7	10	40	3	2	0	in	0	0	1	1	1	1	11	na	na	1	37	7	3	5	4	4	3	3	2	3,5
14	8		26	ETPIP	M24	adul	1	man1	m1	rig	8841852	26	800	8	11	30	1	3	0	in	0	0	1	1	1	1	11	na	na	1	37	7	3	5	4	4	3	3	2	3,5
14	8		26	ETPIP	M24	adul	1	man1	m1	rig	8841852	26	800	9	12	10	2	1	0	in	0	0	1	1	1	1	11	na	na	1	37	7	3	5	4	4	3	3	2	3,5
0	9		26	ETPIP	M24	adul	1	man2	m2	lef	8794260	26	817	1	4	27	1	2	0	in	0	0	1	1	1	1	5	na	na	1	56	84	4	5	4	5	2	4	5	4,5
0	9		26	ETPIP	M24	adul	1	man2	m2	lef	8794260	26	817	2	5	0	3	2	0	in	0	0	1	1	1	1	5	na	na	1	56	84	4	5	4	5	2	4	5	4,5
0	9		26	ETPIP	M24	adul	1	man2	m2	lef	8794260	26	817	3	5	45	2	2	1	in	0	0	1	1	1	1	5	na	na	1	56	84	4	5	4	5	2	4	5	4,5
0	9		26	ETPIP	M24	adul	1	man2	m2	lef	8794260	26	817	4	6	25	1	2	0	in	0	0	1	1	1	1	5	na	na	1	56	84	4	5	4	5	2	4	5	4,5
0	9		26	ETPIP	M24	adul	1	man2	m2	lef	8794260	26	817	5	7	0	2	2	1	in	0	0	1	1	1	1	5	na	na	1	56	84	4	5	4	5	2	4	5	4,5
0	9		26	ETPIP	M24	adul	1	man2	m2	lef	8794260	26	817	6	7	40	3	3	1	in	1	point	1	1	1	1	5	na	na	1	56	84	4	5	4	5	2	4	5	4,5
0	9		26	ETPIP	M24	adul	1	man2	m2	lef	8794260	26	817	7	8	20	1	1	1	in	1	point	1	1	1	1	5	na	na	1	56	84	4	5	4	5	2	4	5	4,5
0	9		26	ETPIP	M24	adul	1	man2	m2	lef	8794260	26	817	8	8	55	3	3	1	in	1	point	1	1	1	1	5	na	na	1	56	84	4	5	4	5	2	4	5	4,5
0	9		26	ETPIP	M24	adul	1	man2	m2	lef	8794260	26	817	9	9	30	2	2	1	in	0	0	1	1	1	1	5	na	na	1	56	84	4	5	4	5	2	4	5	4,5
18	10		26	ETPIP	M24	adul	1	man2	m2	rig	8839908	26	794	1	5	40	1	2	0	in	0	0	0	1	1	3	11	6	4	1	40	80	3	5	4	5	3	3	5	4,166666667
18	10		26	ETPIP	M24	adul	1	man2	m2	rig	8839908	26	794	2	6	30	2	2	1	in	0	0	0	1	1	3	11	6	4	1	40	80	3	5	4	5	3	3	5	4,166666667
18	10		26	ETPIP	M24	adul	1	man2	m2	rig	8839908	26	794	3	7	13	3	3	1	in	0	0	0	1	1	3	11	6	4	1	40	80	3	5	4	5	3	3	5	4,166666667
18	10		26	ETPIP	M24	adul	1	man2	m2	rig	8839908	26	794	4	7	55	2	2	1	in	0	0	0	1	1	3	11	6	4	1	40	80	3	5	4	5	3	3	5	4,166666667
18	10		26	ETPIP	M24	adul	1	man2	m2	rig	8839908	26	794	5	8	40	1	2	0	in	0	0	0	1	1	3	11	6	4	1	40	80	3	5	4	5	3	3	5	4,166666667
18	10		26	ETPIP	M24	adul	1	man2	m2	rig	8839908	26	794	6	9	20	3	3	1	in	0	0	0	1	1	3	11	6	4	1	40	80	3	5	4	5	3	3	5	4,166666667
18	10		26	ETPIP	M24	adul	1	man2	m2	rig	8839908	26	794	7	10	0	1	1	1	in	0	0	0	1	1	3	11	6	4	1	40	80	3	5	4	5	3	3	5	4,166666667
18	10		26	ETPIP	M24	adul	1	man2	m2	rig	8839908	26	794	8	10	40	3	2	0	in	0	0	0	1	1	3	11	6	4	1	40	80	3	5	4	5	3	3	5	4,166666667
18	10		26	ETPIP	M24	adul	1	man2	m2	rig	8839908	26	794	9	11	15	2	2	1	in	0	0	0	1	1	3	11	6	4	1	40	80	3	5	4	5	3	3	5	4,166666667
10	11		25	ETPIP	M24	adul	1	man3	m3	lef	8818236	25	778	1	6	22	2	2	1	in	0	0	0	1	1	2	8	0,5	na	1	30	3	4	4	4	5	4	2	3	3,666666667
10	11		25	ETPIP	M24	adul	1	man3	m3	lef	8818236	25	778	2	7	0	1	1	1	in	0	0	0	1	1	2	8	0,5	na	1	30	3	4	4	4	5	4	2	3	3,666666667
10	11		25	ETPIP	M24	adul	1	man3	m3	lef	8818236	25	778	3	7	40	3	1	0	in	0	0	0	1	1	2	8	0,5	na	1	30	3	4	4	4	5	4	2	3	3,666666667
10	11		25	ETPIP	M24	adul	1	man3	m3	lef	8818236	25	778	4	8	10	2	3	0	in	0	0	0	1	1	2	8	0,5	na	1	30	3	4	4	4	5	4	2	3	3,666666667
10	11		25	ETPIP	M24	adul	1	man3	m3	lef	8818236	25	778	5	8	55	3	3	1	in	0	0	0	1	1	2	8	0,5	na	1	30	3	4	4	4	5	4	2	3	3,666666667
10	11		25	ETPIP	M24	adul	1	man3	m3	lef	8818236	25	778	6	9	40	1	3	0	in	0	0	0	1	1	2	8	0,5	na	1	30	3	4	4	4	5	4	2	3	3,666666667
10	11		25	ETPIP	M24	adul	1	man3	m3	lef	8818236	25	778	7	10	20	2	2	1	in	0	0	0	1	1	2	8	0,5	na	1	30	3	4	4	4	5	4	2	3	3,666666667
10	11		25	ETPIP	M24	adul	1	man3	m3	lef	8818236	25	778	8	10	55	1	2	0	in	0	0	0	1	1	2	8	0,5	na	1	30	3	4	4	4	5	4	2	3	3,666666667
10	11		25	ETPIP	M24	adul	1	man3	m3	lef	8818236	25	778	9	11	34	3	3	1	in	0	0	0	1	1	2	8	0,5	na	1	30	3	4	4	4	5	4	2	3	3,666666667
22	12		26	ETPIP	M24	adul	1	man3	m3	rig	8839296	26	800	1	11	30	2	2	1	in	0	0	0	1	1	2	7	3	na	1	50	30	5	5	5	4	2	4	4	4,5
22	12		26	ETPIP	M24	adul	1	man3	m3	rig	8839296	26	800	2	12	13	1	1	1	in	0	0	0	1	1	2	7	3	na	1	50	30	5	5	5	4	2	4	4	4,5
22	12		26	ETPIP	M24	adul	1	man3	m3	rig	8839296	26	800	3	12	52	3	3	1	in	0	0	0	1	1	2	7	3	na	1	50	30	5	5	5	4	2	4	4	4,5
22	12		26	ETPIP	M24	adul	1	man3	m3	rig	8839296	26	800	4	13	30	2	2	1	in	0	0	0	1	1	2	7	3	na	1	50	30	5	5	5	4	2	4	4	4,5
22	12		26	ETPIP	M24	adul	1	man3	m3	rig	8839296	26	800	5	14	16	3	2	0	in	0	0	0	1	1	2	7	3	na	1	50	30	5	5	5	4	2	4	4	4,5
22	12		26	ETPIP	M24	adul	1	man3	m3	rig	8839296	26	800	6	14	50	1	1	1	in	0	0	0	1	1	2	7	3	na	1	50	30	5	5	5	4	2	4	4	4,5
22	12		26	ETPIP	M24	adul	1	man3	m3	rig	8839296	26	800	7	15	40	2	2	1	in	0	0	0	1	1	2	7	3	na	1	50	30	5	5	5	4	2	4	4	4,5
22	12		26	ETPIP	M24	adul	1	man3	m3	rig	8839296	26	800	8	16	15	1	1	1	in	0	0	0	1	1	2	7	3	na	1	50	30	5	5	5	4	2	4	4	4,5
3	13	ET	26	ETPIP	M24	peer	0	gir1	f1	lef	8839944	26	809	1	4	5	2	2	1	in	0	0	1	1	1	1	4	na	na	1	30	84	4	5	5	5	3	3	3	4,166666667
3	13	ET	26	ETPIP	M24	peer	0	gir1	f1	lef	8839944	26	809	2	4	44	1	1	1	in	1	point	1	1	1	1	4	na	na	1	30	84	4	5	5	5	3	3	3	4,166666667
3	13	ET	26	ETPIP	M24	peer	0	gir1	f1	lef	8839944	26	809	3	5	15	3	3	1	in	1	att&point	1	1	1	1	4	na	na	1	30	84	4	5	5	5	3	3	3	4,166666667
3	13	ET	26	ETPIP	M24	peer	0	gir1	f1	lef	8839944	26	809	4	5	49	1	1	1	in	1	att&point	1	1	1	1	4	na	na	1	30	84	4	5	5	5	3	3	3	4,166666667
3	13	ET	26	ETPIP	M24	peer	0	gir1	f1	lef	8839944	26	809	5	6	23	3	3	1	in	0	0	1	1	1	1	4	na	na	1	30	84	4	5	5	5	3	3	3	4,166666667
3	13	ET	26	ETPIP	M24	peer	0	gir1	f1	lef	8839944	26	809	6	6	58	2	2	1	in	1	att&point	1	1	1	1	4	na	na	1	30	84	4	5	5	5	3	3	3	4,166666667
3	13	ET	26	ETPIP	M24	peer	0	gir1	f1	lef	8839944	26	809	7	7	44	1	1	1	in	1	att&point	1	1	1	1	4	na	na	1	30	84	4	5	5	5	3	3	3	4,166666667
3	13	ET	26	ETPIP	M24	peer	0	gir1	f1	lef	8839944	26	809	8	8	25	2	2	1	in	1	att&point	1	1	1	1	4	na	na	1	30	84	4	5	5	5	3	3	3	4,166666667
3	13	ET	26	ETPIP	M24	peer	0	gir1	f1	lef	8839944	26	809	9	9	0	3	3	1	in	1	att&point	1	1	1	1	4	na	na	1	30	84	4	5	5	5	3	3	3	4,166666667
15	14		26	ETPIP	M24	peer	0	gir1	f1	rig	8804628	26	794	1	3	20	1	2	0	in	0	0	0	1	1	1	4	na	na	1	35	30	4	4	3	4	3	3	2	3,333333333
15	14		26	ETPIP	M24	peer	0	gir1	f1	rig	8804628	26	794	2	4	0	2	3	0	in	0	0	0	1	1	1	4	na	na	1	35	30	4	4	3	4	3	3	2	3,333333333
15	14		26	ETPIP	M24	peer	0	gir1	f1	rig	8804628	26	794	3	4	30	3	2	0	in	0	0	0	1	1	1	4	na	na	1	35	30	4	4	3	4	3	3	2	3,333333333
15	14		26	ETPIP	M24	peer	0	gir1	f1	rig	8804628	26	794	4	5	10	2	2	1	in	0	0	0	1	1	1	4	na	na	1	35	30	4	4	3	4	3	3	2	3,333333333
15	14		26	ETPIP	M24	peer	0	gir1	f1	rig	8804628	26	794	5	5	50	1	2	0	in	0	0	0	1	1	1	4	na	na	1	35	30	4	4	3	4	3	3	2	3,333333333
15	14		26	ETPIP	M24	peer	0	gir1	f1	rig	8804628	26	794	6	6	29	3	1	0	in	0	0	0	1	1	1	4	na	na	1	35	30	4	4	3	4	3	3	2	3,333333333
15	14		26	ETPIP	M24	peer	0	gir1	f1	rig	8804628	26	794	7	7	15	1	1	1	in	0	0	0	1	1	1	4	na	na	1	35	30	4	4	3	4	3	3	2	3,333333333
15	14		26	ETPIP	M24	peer	0	gir1	f1	rig	8804628	26	794	8	7	50	2	2	1	in	0	0	0	1	1	1	4	na	na	1	35	30	4	4	3	4	3	3	2	3,333333333
15	14		26	ETPIP	M24	peer	0	gir1	f1	rig	8804628	26	794	9	8	25	3	2	0	in	0	0	0	1	1	1	4	na	na	1	35	30	4	4	3	4	3	3	2	3,333333333
7	15	ET	26	ETPIP	M24	peer	0	gir2	f2	lef	8833572	26	794	1	5	32	2	2	1	in	0	0	0	1	1	1	5	na	na	1	40	50	4	5	4	5	3	3	4	4,166666667
7	15	ET	26	ETPIP	M24	peer	0	gir2	f2	lef	8833572	26	794	2	6	3	1	1	1	in	0	0	0	1	1	1	5	na	na	1	40	50	4	5	4	5	3	3	4	4,166666667
7	15	ET	26	ETPIP	M24	peer	0	gir2	f2	lef	8833572	26	794	3	6	50	3	3	1	in	0	0	0	1	1	1	5	na	na	1	40	50	4	5	4	5	3	3	4	4,166666667
7	15	ET	26	ETPIP	M24	peer	0	gir2	f2	lef	8833572	26	794	4	7	26	2	1	0	in	0	0	0	1	1	1	5	na	na	1	40	50	4	5	4	5	3	3	4	4,166666667
7	15	ET	26	ETPIP	M24	peer	0	gir2	f2	lef	8833572	26	794	6	8	40	3	3	1	in	0	0	0	1	1	1	5	na	na	1	40	50	4	5	4	5	3	3	4	4,166666667
7	15	ET	26	ETPIP	M24	peer	0	gir2	f2	lef	8833572	26	794	7	9	25	2	2	1	in	0	0	0	1	1	1	5	na	na	1	40	50	4	5	4	5	3	3	4	4,166666667
7	15	ET	26	ETPIP	M24	peer	0	gir2	f2	lef	8833572	26	794	8	10	5	1	1	1	in	0	0	0	1	1	1	5	na	na	1	40	50	4	5	4	5	3	3	4	4,166666667
19	16	ET	26	ETPIP	M24	peer	0	gir2	f2	rig	8837568	26	791	1	4	40	1	2	0	in	0	0	1	1	1	1	5	na	na	1	35	35	4	5	3	4	3	3	2	3,5
19	16	ET	26	ETPIP	M24	peer	0	gir2	f2	rig	8837568	26	791	2	5	10	2	1	0	in	0	0	1	1	1	1	5	na	na	1	35	35	4	5	3	4	3	3	2	3,5
19	16	ET	26	ETPIP	M24	peer	0	gir2	f2	rig	8837568	26	791	4	6	25	2	3	0	in	0	0	1	1	1	1	5	na	na	1	35	35	4	5	3	4	3	3	2	3,5
19	16	ET	26	ETPIP	M24	peer	0	gir2	f2	rig	8837568	26	791	5	7	0	1	1	1	in	0	0	1	1	1	1	5	na	na	1	35	35	4	5	3	4	3	3	2	3,5
19	16	ET	26	ETPIP	M24	peer	0	gir2	f2	rig	8837568	26	791	6	7	40	3	2	0	in	0	0	1	1	1	1	5	na	na	1	35	35	4	5	3	4	3	3	2	3,5
19	16	ET	26	ETPIP	M24	peer	0	gir2	f2	rig	8837568	26	791	7	8	50	1	2	0	in	0	0	1	1	1	1	5	na	na	1	35	35	4	5	3	4	3	3	2	3,5
19	16	ET	26	ETPIP	M24	peer	0	gir2	f2	rig	8837568	26	791	8	9	40	3	2	0	in	0	0	1	1	1	1	5	na	na	1	35	35	4	5	3	4	3	3	2	3,5
19	16	ET	26	ETPIP	M24	peer	0	gir2	f2	rig	8837568	26	791	9	10	10	2	2	1	in	1	att&point	1	1	1	1	5	na	na	1	35	35	4	5	3	4	3	3	2	3,5
11	17	ET	26	ETPIP	M24	peer	0	gir3	f3	lef	8852832	26	815	1	4	45	2	3	0	in	0	0	0	0	0	1	0,3	na	na	1	4	4	3	4	4	3	5	1	2	2,833333333
11	17	ET	26	ETPIP	M24	peer	0	gir3	f3	lef	8852832	26	815	4	7	16	2	2	1	in	0	0	0	0	0	1	0,3	na	na	1	4	4	3	4	4	3	5	1	2	2,833333333
11	17	ET	26	ETPIP	M24	peer	0	gir3	f3	lef	8852832	26	815	5	7	51	3	3	1	in	0	0	0	0	0	1	0,3	na	na	1	4	4	3	4	4	3	5	1	2	2,833333333
11	17	ET	26	ETPIP	M24	peer	0	gir3	f3	lef	8852832	26	815	6	8	35	1	1	1	in	0	0	0	0	0	1	0,3	na	na	1	4	4	3	4	4	3	5	1	2	2,833333333
11	17	ET	26	ETPIP	M24	peer	0	gir3	f3	lef	8852832	26	815	7	9	8	2	2	1	in	0	0	0	0	0	1	0,3	na	na	1	4	4	3	4	4	3	5	1	2	2,833333333
